"Channel","Division","Market","Banner/RD Name","ERDAT","Order Date","Delivery Date (From)","Sold To Name -   EN","SoldToCustomer","ShipToCustomer","Customer PO No","OrderNo","Plant","产品条行码","KDMAT","Material","Material Description","品类","包装/箱","UOM","Order Quantity","Confirmed Order Quantity","Delivery Quantity","NewMaterial","NewLFIMG","DeliveryNo","Description","不含税价格","Order Value","订单类型","Ord Reason","ZCCRValue","CutReasonCode","砍单原因","未满足单品补货指引","MSU/箱","下单数量MSU","有效下单数量 MSU","分货数量 MSU","未满足数量MSU","促销装配额开放日缺货Y/N","Free Goods","ZEER Index"
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2003237263","1355619535","0115330132","C816","6903148330470","100034335967","000000000080710691","碧浪抗菌除螨天然洗衣皂粉3千克","F&HC","4","CS",3,3,3,"","","0064174821","S06--800CS for normal/400CS for water tap","148.85","491.55","","","","","","","0.001066","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2003237263","1355619535","0115330132","C816","6903148328217","100036714440","000000000080707020","碧浪专业抗菌洗衣液组合装10千克","F&HC","1","CS",8,8,8,"","","0064174821","S06--800CS for normal/400CS for water tap","134.72","1186.32","","","","","","","0.000588","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2003237263","1355619535","0115330132","C816","6903148335147","100037719565","000000000080722658","当妮护衣留香珠樱盏200g+薰香200g+幽兰200g","F&HC","2","CS",25,25,25,"","","0064174821","S06--800CS for normal/400CS for water tap","175.22","4821.75","","","","","","","0.000263","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2003237263","1355619535","0115330132","C816","6903148344187","100055120553","000000000080755387","当妮护衣留香珠450克旷谷幽兰","F&HC","6","CS",1,1,1,"000000000080757261","","0064174821","S06--800CS for normal/400CS for water tap","350.4","385.69","","","","","","","0.000591","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148078914","276062","000000000080736558","汰渍净白去渍升级洗衣粉2.55千克","F&HC","4","CS",18,18,18,"","","0064174826","S08--3500CS","80","1585.08","","","","","","","0.000816","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148251461","851741","000000000082257278","汰渍三重功效洗衣皂202Gx2柠檬香型巨划算装","F&HC","24","CS",1,1,1,"000000000080747114","1","0064174826","S08--3500CS","178.56","196.54","","","","","","","0.000538","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148078969","851771","000000000080736557","汰渍净白去渍升级洗衣粉(柠檬清新型)2.55KG","F&HC","4","CS",9,9,9,"","","0064174826","S08--3500CS","80","792.54","","","","","","","0.000816","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148266984","100004890126","000000000080695759","汰渍二合一洗衣粉焕彩护色樱花4.6KGX2","F&HC","2","CS",18,18,18,"","","0064174826","S08--3500CS","76.81","1521.9","","","","","","","0.000817","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148293027","100007308550","000000000080701422","碧浪专业抗菌洗衣凝珠高效除螨草本18+1颗","F&HC","6","CS",1,1,1,"","","0064174826","S08--3500CS","158.71","154.06","","","","","","","0.00114","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148295526","100008794204","000000000080749346","汰渍全效洗衣皂116G*10","F&HC","6","CS",7,7,7,"","","0064174826","S08--3500CS","127.68","983.78","","","","","","","0.000386","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148153079","100011900419","000000000080738252","碧浪洁净除菌除螨洗衣粉亮洁柔香2.55千克","F&HC","4","CS",2,2,2,"","","0064174826","S08--3500CS","113.15","249.12","","","","","","","0.000868","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148313893","100021235882","000000000080716268","汰渍护色防串色樱花洗衣凝珠51CTX6","F&HC","6","CS",1,1,1,"","","0064174826","S08--3500CS","336.54","370.45","","","","","","","0.00306","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921590","1355619028","0115330136","C816","6903148344187","100055120553","000000000080755387","当妮护衣留香珠450克旷谷幽兰","F&HC","6","CS",2,2,2,"000000000080757261","","0064174826","S08--3500CS","350.4","771.38","","","","","","","0.000591","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921587","1355619123","0115330139","C816","6903148319741","100029811838","000000000080689115","碧浪云感内衣洗衣泡沫清新蓝铃260g","F&HC","12","CS",2,2,2,"","","0064174831","S08--3500CS","293.22","645.5","","","","","","","0.001248","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921587","1355619123","0115330139","C816","6903148330470","100034335967","000000000080710691","碧浪抗菌除螨天然洗衣皂粉3千克","F&HC","4","CS",3,3,3,"","","0064174831","S08--3500CS","148.85","491.55","","","","","","","0.001066","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921587","1355619123","0115330139","C816","6903148337479","100037501389","000000000080732248","汰渍2合1樱花洗衣液(2kg+500g*4)","F&HC","1","CS",160,160,160,"000000000080763613","","0064174831","S08--3500CS","51.75","9113.6","","","","","","","0.000261","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921587","1355619123","0115330139","C816","6903148335147","100037719565","000000000080722658","当妮护衣留香珠樱盏200g+薰香200g+幽兰200g","F&HC","2","CS",88,88,88,"000000000080758100","","0064174831","S08--3500CS","175.22","16972.56","","","","","","","0.000263","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921582","2002921587","1355619123","0115330139","C816","6903148271773","100039735567","000000000080747116","汰渍内衣专用皂116克x2","F&HC","30","CS",5,5,5,"","","0064174831","S08--3500CS","193.2","1063.3","","","","","","","0.000386","","","","","","",""
