"Order date","Sold-to Party","Ship-to Party","Customer PO No","Sales Order No","Item","Material No","Material Description","Sales UoM","Order Quantity","Delivery Creation Qty","Order Value","Plant","Item Barcode","Order status"
"20230706","2002921600","2002941152","1355734004","115329157","120","80694114","#############1KGX6","CS","146","146","70,090.22","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355735169","115329074","90","80694114","#############1KGX6","CS","173","173","83,050.38","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732899","115330102","60","80694114","#############1KGX6","CS","68","68","32,644.08","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355733377","115329073","60","80694114","#############1KGX6","CS","61","61","29,284.27","A716","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733205","115329037","10","80694114","#############1KGX6","CS","293","293","140,660.51","D352","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734238","115330126","90","80694114","#############1KGX6","CS","385","385","184,826.95","C810","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735024","115330008","70","80694114","#############1KGX6","CS","130","130","62,409.10","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734786","115329040","110","80694114","#############1KGX6","CS","573","573","275,080.11","A673","6.90315E+12","50"
"20230706","2002921600","2002941152","1355734004","115329157","130","80694119","#############1KGX6","CS","90","90","43,206.30","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355735169","115329074","100","80694119","#############1KGX6","CS","44","44","21,123.08","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732899","115330102","70","80694119","#############1KGX6","CS","14","14","6,720.98","A715","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733188","115329043","100","80694119","#############1KGX6","CS","87","87","41,765.22","D352","6.90315E+12","30"
"20230706","2002920557","2003241647","1355732572","115329015","30","80694119","#############1KGX6","CS","31","31","14,882.17","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355735024","115330008","80","80694119","#############1KGX6","CS","45","45","21,603.15","C816","6.90315E+12","50"
"20230706","2002921964","2002921965","1355688968","115329736","40","80694380","SK-II#####160##","IT","30","30","14,720.10","A737","4.97901E+12","50"
"20230706","2002921964","2002921968","1355688955","115329729","50","80694380","SK-II#####160##","IT","30","30","14,720.10","A737","4.97901E+12","50"
"20230706","2002921964","2002921969","1355688956","115329708","40","80694380","SK-II#####160##","IT","16","16","7,850.72","A737","4.97901E+12","50"
"20230706","2002921964","2002921971","1355688958","115329744","50","80694380","SK-II#####160##","IT","34","34","16,682.78","A737","4.97901E+12","50"
"20230706","2002921964","2002923014","1355688962","115329741","50","80694380","SK-II#####160##","IT","90","90","44,160.30","A737","4.97901E+12","50"
"20230706","2002921964","2003095805","1355688954","115329746","50","80694380","SK-II#####160##","IT","18","18","8,832.06","A737","4.97901E+12","50"
"20230706","2002921964","2003095806","1355688964","115329719","30","80694380","SK-II#####160##","IT","32","32","15,701.44","A737","4.97901E+12","50"
"20230706","2002921577","2002921673","1355852554","115330186","110","80694427","####/###########4###","SW","6","0","0","A673","6.90007E+12","30"
"20230706","2002921603","2002921604","1355852313","115330198","150","80694428","####/###########8###","SW","3","3","5,747.16","A668","6.90007E+12","50"
"20230706","2002921600","2002941152","1355733996","115330151","100","80694649","#########750GX6","CS","1","0","0","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355735165","115330002","70","80694649","#########750GX6","CS","1","0","0","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732907","115329081","90","80694649","#########750GX6","CS","1","0","0","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355733381","115329083","60","80694649","#########750GX6","CS","1","0","0","A716","6.90315E+12","30"
"20230706","2002920557","2002921387","1355733192","115329063","110","80694649","#########750GX6","CS","1","0","0","A672","6.90315E+12","30"
"20230706","2002920557","2003241647","1355732579","115329986","60","80694649","#########750GX6","CS","1","0","0","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734261","115329113","90","80694649","#########750GX6","CS","1","0","0","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735028","115330089","120","80694649","#########750GX6","CS","1","0","0","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734788","115329061","120","80694649","#########750GX6","CS","1","0","0","A673","6.90315E+12","50"
"20230706","2002921577","2002921598","1355735423","115330096","110","80694649","#########750GX6","CS","1","0","0","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355732737","115330005","70","80694649","#########750GX6","CS","1","0","0","A673","6.90315E+12","40"
"20230706","2002920557","2002921387","1355733191","115329051","40","80694650","#########750GX12","CS","7","7","6,585.81","A672","6.90315E+12","30"
"20230706","2002920557","2003241647","1355732579","115329986","70","80694650","#########750GX12","CS","5","5","4,704.15","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734261","115329113","100","80694650","#########750GX12","CS","2","2","1,881.68","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735028","115330089","130","80694650","#########750GX12","CS","1","1","940.84","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734788","115329061","130","80694650","#########750GX12","CS","4","0","0","A673","6.90315E+12","50"
"20230706","2002921577","2002942308","1355732737","115330005","80","80694650","#########750GX12","CS","1","0","0","A673","6.90315E+12","40"
"20230706","2002921600","2002921677","1355852482","115330184","30","80694862","##################","CS","1","1","570.67","A680","6.90007E+12","50"
"20230706","2002921577","2002921674","1355618714","115330106","50","80695100","######3#1#########510ML","CS","15","15","2,478.60","A673","6.90315E+12","30"
"20230706","2002921600","2002921678","1355618930","115330103","80","80695101","######3#1#########1L","CS","1","1","311.73","A680","6.90315E+12","50"
"20230706","2002921600","2003224920","1355618606","115328784","30","80695101","######3#1#########1L","CS","1","1","311.73","A680","6.90315E+12","30"
"20230706","2002921607","2002921610","1355618814","115329969","80","80695101","######3#1#########1L","CS","1","1","311.73","A715","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618930","115330103","70","80695102","######3#1#########3L","CS","11","11","2,752.86","A680","6.90315E+12","50"
"20230706","2002921603","2002941104","1355618978","115329974","80","80695102","######3#1#########3L","CS","38","38","9,509.88","A668","6.90315E+12","50"
"20230706","2002921582","2002921589","1355619231","115330143","50","80695102","######3#1#########3L","CS","45","45","11,261.70","C816","6.90315E+12","50"
"20230706","2002921577","2002921674","1355618714","115330106","20","80695102","######3#1#########3L","CS","70","70","17,518.20","A673","6.90315E+12","30"
"20230706","2002921611","2002921613","1355618572","115330027","100","80695535","#########2KG+500G*5","CS","195","195","12,491.70","A716","6.90315E+12","50"
"20230706","2002921600","2002921677","1355852482","115330184","70","80695538","###########210gX2","CS","10","10","2,472.90","A680","6.90007E+12","50"
"20230706","2002921603","2002921604","1355852313","115330198","130","80695538","###########210gX2","CS","15","15","3,709.35","A668","6.90007E+12","50"
"20230706","2002921607","2002921609","1355852588","115330211","90","80695538","###########210gX2","CS","2","2","494.58","A715","6.90007E+12","50"
"20230706","2002920557","2002921394","1355852522","115330200","60","80695538","###########210gX2","CS","2","2","494.58","A672","6.90007E+12","50"
"20230706","2002921582","2002921587","1355852276","115330182","100","80695538","###########210gX2","CS","4","4","989.16","C816","6.90007E+12","50"
"20230706","2002921577","2002921673","1355852554","115330186","70","80695538","###########210gX2","CS","2","2","494.58","A673","6.90007E+12","30"
"20230706","2002921600","2002941152","1355728190","115329004","120","80695709","###############10X12##","CS","4","4","1,142.28","A680","6.90315E+12","50"
"20230706","2002920557","2002921394","1355728489","115329002","80","80695709","###############10X12##","CS","3","3","856.71","A672","6.90315E+12","50"
"20230706","2002921577","2002921594","1355728455","115329019","240","80695709","###############10X12##","CS","17","17","4,854.52","A673","6.90315E+12","30"
"20230706","2002921607","2002921610","1355618804","115328776","40","80695737","##2#1#######3KG","CS","6","6","1,130.34","A715","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619185","115328757","40","80695737","##2#1#######3KG","CS","22","16","3,014.24","A672","6.90315E+12","50"
"20230706","2002921577","2002921598","1355619071","115329987","10","80695737","##2#1#######3KG","CS","18","18","3,391.02","A673","6.90315E+12","40"
"20230706","2002921577","2002921674","1355618713","115330121","50","80695737","##2#1#######3KG","CS","20","15","2,825.85","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355618518","115329982","30","80695737","##2#1#######3KG","CS","4","4","753.56","A673","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618926","115330113","100","80695741","##2#1##########700G","CS","11","11","1,249.27","A680","6.90315E+12","50"
"20230706","2002921603","2002941104","1355618979","115329964","30","80695741","##2#1##########700G","CS","5","5","567.9","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618810","115330006","70","80695741","##2#1##########700G","CS","8","8","908.64","A715","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618930","115330103","40","80695751","##############5KGX2","CS","197","197","17,509.36","A680","6.90315E+12","50"
"20230706","2002921611","2002921613","1355618572","115330027","40","80695751","##############5KGX2","CS","10","10","888.8","A716","6.90315E+12","50"
"20230706","2002921582","2002921587","1355619125","115328754","20","80695751","##############5KGX2","CS","67","67","5,954.96","C816","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618930","115330103","50","80695752","############4.6KGX2","CS","26","26","2,198.30","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355618478","115328783","90","80695752","############4.6KGX2","CS","12","12","1,014.60","A680","6.90315E+12","30"
"20230706","2002921600","2003224920","1355618605","115328785","10","80695752","############4.6KGX2","CS","31","31","2,621.05","A680","6.90315E+12","30"
"20230706","2002921603","2002941104","1355618979","115329964","70","80695752","############4.6KGX2","CS","32","32","2,705.60","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618816","115328777","10","80695752","############4.6KGX2","CS","7","7","591.85","A715","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619186","115328734","60","80695752","############4.6KGX2","CS","97","97","8,201.35","A672","6.90315E+12","50"
"20230706","2002921582","2002921589","1355619231","115330143","30","80695752","############4.6KGX2","CS","101","101","8,539.55","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355619073","115329997","40","80695752","############4.6KGX2","CS","18","18","1,521.90","A673","6.90315E+12","40"
"20230706","2002921603","2002941104","1355618982","115330076","20","80695754","############508GX12","CS","9","9","619.47","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618814","115329969","30","80695754","############508GX12","CS","31","31","2,133.73","A715","6.90315E+12","50"
"20230706","2002921611","2002921613","1355618572","115330027","30","80695754","############508GX12","CS","48","48","3,303.84","A716","6.90315E+12","50"
"20230706","2002921582","2002921589","1355619236","115328751","10","80695754","############508GX12","CS","61","61","4,198.63","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355619030","115330038","10","80695754","############508GX12","CS","47","47","3,235.01","C816","6.90315E+12","50"
"20230706","2002921582","2003237263","1355619535","115330132","30","80695754","############508GX12","CS","7","7","481.81","C816","6.90315E+12","50"
"20230706","2002921577","2002921674","1355618717","115330004","20","80695754","############508GX12","CS","31","31","2,133.73","A673","6.90315E+12","30"
"20230706","2002921600","2002921678","1355618930","115330103","30","80695757","############3KGX4","CS","9","9","1,195.47","A680","6.90315E+12","50"
